	c6d03bd4-42cd-445a-9222-7ea265bd103f
	tumor
MOSPD1	7.83171152
MOSPD2	4.309173542
MOSPD3	7.580845512
MOV10	3.994338551
MOV10L1	0.148366486
MOXD1	6.884120614
MOXD2P	0
MPC1	16.00052995
MPC1L	0
MPC2	78.19172964
MPDU1	19.0509752
MPDZ	0.641721263
MPEG1	5.891282915
MPG	25.26940601
MPHOSPH10	8.633858187
MPHOSPH6	9.599385875
MPHOSPH8	5.354980844
MPHOSPH9	1.458325506
MPI	5.258374407
MPIG6B	0.066123482
MPL	0.079853892
MPLKIP	5.296433323
MPND	5.852678433
MPO	0.055077897
MPP1	4.723751367
MPP2	0.436754032
MPP3	2.059451616
MPP4	0.078880855
MPP5	4.270370238
MPP6	2.072843054
MPP7	7.522399794
MPPE1	3.541117185
MPPE1P1	0
MPPED1	0.037533113
MPPED2	0.044422807
MPRIP	2.894834806
MPRIP-AS1	0.022944786
MPRIPP1	0.178333026
MPST	6.129943869
MPTX1	0
MPV17	13.21886425
MPV17L	0.969568975
MPV17L2	6.446958166
MPZ	0.518420069
MPZL1	47.87121659
MPZL2	94.72738101
MPZL3	4.178483704
MR1	8.790420324
MRAP	0.018035352
MRAP2	23.71182142
MRAS	2.662114232
MRC1	2.297727384
MRC2	16.39486546
MRE11	2.98353832
MRE11P1	0
MREG	7.776765697
MREGP1	0
MRFAP1	95.44738727
MRFAP1L1	21.98165196
MRGBP	8.737813305
MRGPRD	0
MRGPRE	0
MRGPRF	2.952674725
MRGPRF-AS1	0.011359655
MRGPRG	0
MRGPRG-AS1	0
MRGPRX1	0
MRGPRX2	0
MRGPRX3	0.529851903
MRGPRX4	0.117344209
MRI1	6.096992544
MRLN	0.041270968
MRM1	2.771364374
MRM2	11.4162697
MRM3	3.820612371
MRNIP	0.902905402
MRO	0.153781975
MROH1	1.269107808
MROH2A	0.029656035
MROH2B	0.003989414
MROH3P	0.036991365
MROH4P	0.028626867
MROH5	0.00509563
MROH6	0.875639231
MROH7	0.026711689
MROH7-TTC4	0.003423919
MROH8	0.269172274
MROH9	0.057029561
MRPL1	8.520817167
MRPL10	16.49404677
MRPL11	27.73669433
MRPL12	24.46449826
MRPL13	14.83411738
MRPL14	122.2891997
MRPL15	67.07887856
MRPL15P1	0
MRPL16	12.36761329
MRPL17	59.05707569
MRPL18	40.18271084
MRPL19	13.45946811
MRPL2	12.06608351
MRPL20	23.64866715
MRPL20P1	0.056063703
MRPL21	15.04656503
MRPL22	4.07435268
MRPL22P1	0
MRPL23	13.34137094
MRPL23-AS1	0.012940076
MRPL24	87.72150278
MRPL27	19.72040275
MRPL28	16.63139998
MRPL2P1	0
MRPL3	81.76803261
MRPL30	19.6516626
MRPL30P1	0.051870904
MRPL32	18.05213149
MRPL32P1	0
MRPL33	32.63559563
MRPL34	29.9629233
MRPL35	19.35579931
MRPL35P1	0.042439831
MRPL35P2	0.047506034
MRPL35P3	0
MRPL35P4	0
MRPL36	22.98692242
MRPL37	31.60873311
MRPL37P1	0.018156756
MRPL38	1.875509159
MRPL39	18.30285841
MRPL3P1	0.235000806
MRPL4	16.92133405
MRPL40	21.12531669
MRPL40P1	0
MRPL41	25.37202398
MRPL42	2.99131813
MRPL42P2	0
MRPL42P3	0
MRPL42P4	0
MRPL42P6	0
MRPL43	12.18195374
MRPL44	18.67886695
MRPL45	29.54359834
MRPL45P1	0.106238876
MRPL45P2	1.330644457
MRPL46	2.713641843
MRPL47	51.49258747
MRPL48	7.842795581
MRPL48P1	0.038169156
MRPL49	41.76503749
MRPL49P1	0
MRPL49P2	0
MRPL50	24.33386793
MRPL50P1	0
MRPL50P2	0.050364281
MRPL50P4	0
MRPL51	88.97916866
MRPL51P2	0
MRPL52	13.84154014
MRPL53	3.088634472
MRPL53P1	0
MRPL54	56.22350929
MRPL55	25.48550094
MRPL57	24.94570172
MRPL57P1	0
MRPL57P3	0
MRPL57P6	0
MRPL57P7	0
MRPL58	38.07848703
MRPL9	44.35786757
MRPL9P1	0.039601278
MRPS10	33.01939518
MRPS10P1	0
MRPS10P2	0
MRPS11	7.422933891
MRPS11P1	0
MRPS12	30.18596309
MRPS14	17.89318239
MRPS15	25.50767729
MRPS15P1	0
MRPS16	42.64300731
MRPS16P1	0
MRPS16P2	0.059498978
MRPS16P3	0
MRPS17	3.451877743
MRPS17P1	0.023267332
MRPS17P3	0
MRPS17P5	0
MRPS17P9	0
MRPS18A	24.29448944
MRPS18AP1	0.041214912
MRPS18B	34.99901352
MRPS18BP1	0
MRPS18BP2	0
MRPS18C	2.289866974
MRPS18CP4	0
MRPS18CP6	0.108859118
MRPS2	16.44316087
MRPS21	47.21978162
MRPS21P1	0
MRPS21P2	0
MRPS21P3	0.092654898
MRPS21P5	0
MRPS21P6	0
MRPS21P7	0
MRPS21P8	0
MRPS21P9	0
MRPS22	12.00247621
MRPS23	12.3033329
MRPS24	4.050575692
MRPS25	3.693424235
MRPS26	53.97924716
MRPS27	8.683433161
MRPS28	10.58132191
MRPS30	7.401665247
MRPS30-DT	0.120774046
MRPS31	5.45171996
MRPS31P1	0
MRPS31P2	0
MRPS31P4	1.116676828
MRPS31P5	0.068946919
MRPS33	9.812650229
MRPS33P2	0
MRPS33P3	0
MRPS33P4	0
MRPS34	55.05711125
MRPS35	43.14159989
MRPS35P2	0
MRPS35P3	0
MRPS36	9.218375065
MRPS36P1	0.158147122
MRPS36P2	0.081189242
MRPS36P3	0
MRPS36P4	0
MRPS36P5	0
MRPS5	5.235201679
MRPS5P3	0
MRPS5P4	0
MRPS6	13.03845584
MRPS6P2	0
MRPS6P4	0
MRPS7	40.75143031
MRPS9	12.32160151
MRRF	3.372769193
MRRFP1	0.043478657
MRS2	16.73705221
MRTO4	17.73786414
MRVI1	1.371412818
MRVI1-AS1	0.173026252
MS4A1	1.061309365
MS4A10	0.010572989
MS4A12	0.013200426
MS4A13	0
MS4A14	0.145435346
MS4A15	0.331784736
MS4A18	0
MS4A2	0.387057356
MS4A3	0
MS4A4A	7.946672178
MS4A4E	0.109068731
MS4A5	0.027063081
MS4A6A	11.83806717
MS4A6E	0.022966493
MS4A7	4.550276063
MS4A8	0.798848073
MSANTD1	0.01607016
MSANTD2	1.486843731
MSANTD2P1	0
MSANTD3	21.02938626
MSANTD3-TMEFF1	0.082131021
MSANTD4	3.628260528
MSC	20.51878449
MSC-AS1	4.519801458
MSGN1	0
MSH2	9.1353414
MSH3	3.866359612
MSH4	0.10405945
MSH5	0.264796224
MSH5-SAPCD1	0.099682347
MSH6	9.950493767
MSI1	0.204260571
MSI2	4.762666217
MSL1	9.586180692
MSL2	7.447053301
MSL3	4.241500454
MSL3P1	0.458230939
MSLN	0.385910104
MSLNL	0
MSMB	4.736699164
MSMO1	66.93412883
MSMP	0
MSN	79.21784274
MSNP1	0.22425481
MSR1	4.869411022
MSRA	1.872287894
MSRB1	67.15456887
MSRB1P1	0.068575094
MSRB2	12.90675501
MSRB3	3.391287657
MSS51	0.340639632
MST1	0.37721697
MST1L	0.018745624
MST1P2	0.243709478
MST1R	2.287969096
MSTN	0.008602262
MSTO1	4.332453184
MSTO2P	1.392046317
MSX1	1.190877667
MSX2	1.935630204
MSX2P1	0
MT1A	0.406528906
MT1B	0
MT1CP	0
MT1DP	0.381291883
MT1E	8.837973738
MT1F	1.953355558
MT1G	2.459925766
MT1H	0.436490431
MT1HL1	0
MT1JP	0
MT1L	4.134527555
MT1M	1.340053426
MT1P1	0.530613841
MT1P3	0
MT1X	19.52452435
MT1XP1	1.044111106
MT2A	50.0461985
MT2P1	1.061227682
MT3	0.013214798
MT4	0
MTA1	6.868672771
MTA2	20.83138456
MTA3	5.506748556
MTAP	0.31886926
MTAPP1	0
MTAPP2	0.087532151
MT-ATP6	1195.599209
MTATP6P1	131.1808315
MTATP6P11	0.036232214
MTATP6P13	0
MTATP6P14	0
MTATP6P15	0
MTATP6P16	0.046151299
MTATP6P17	0
MTATP6P18	0
MTATP6P19	0
MTATP6P2	0.035804695
MTATP6P20	0
MTATP6P21	0
MTATP6P22	0
MTATP6P23	0
MTATP6P24	0
MTATP6P25	0
MTATP6P26	0
MTATP6P27	0
MTATP6P29	0
MTATP6P3	0
MTATP6P30	0
MTATP6P31	0
MTATP6P4	0
MTATP6P7	0
MTATP6P9	0
MT-ATP8	362.7264681
MTATP8P1	0.469093396
MTATP8P2	0.120176155
MTBP	0.927172167
MTCH1	67.2432102
MTCH2	46.72442251
MTCL1	1.312970746
MTCL1P1	0
MT-CO1	2032.67865
MTCO1P1	0
MTCO1P11	0
MTCO1P12	13.84479147
MTCO1P14	0
MTCO1P15	0.015907984
MTCO1P17	0
MTCO1P18	0.017107529
MTCO1P19	0.048551166
MTCO1P2	0.310782715
MTCO1P20	0
MTCO1P21	0
MTCO1P22	0.071398774
MTCO1P23	0
MTCO1P24	0
MTCO1P25	0
MTCO1P27	0
MTCO1P28	0
MTCO1P29	0
MTCO1P3	0.126435329
MTCO1P30	0.041854454
MTCO1P31	0
MTCO1P35	0
MTCO1P39	0
MTCO1P4	0
MTCO1P40	0.582613997
MTCO1P42	0
MTCO1P43	0
MTCO1P44	0
MTCO1P45	0
MTCO1P46	0
MTCO1P47	0
MTCO1P48	0
MTCO1P49	0
MTCO1P5	0
MTCO1P51	0
MTCO1P52	0
MTCO1P53	0.243103122
MTCO1P54	0
MTCO1P55	0
MTCO1P56	0
MTCO1P57	0
MTCO1P6	0
MTCO1P7	0
MTCO1P8	0
MTCO1P9	0
MT-CO2	2093.911015
MTCO2P1	0
MTCO2P11	0
MTCO2P12	1.103435601
MTCO2P15	0
MTCO2P16	0
MTCO2P17	0
MTCO2P18	0
MTCO2P19	0
MTCO2P2	0.323674443
MTCO2P20	0
MTCO2P21	0
MTCO2P22	0.07129393
MTCO2P23	0
MTCO2P24	0
MTCO2P25	0
MTCO2P27	0
MTCO2P29	0
MTCO2P3	0
MTCO2P30	0
MTCO2P31	0
MTCO2P32	0
MTCO2P33	0
MTCO2P34	0
MTCO2P4	0
MTCO2P5	0
MTCO2P6	0
MTCO2P7	0
MTCO2P8	0
MTCO2P9	0
MT-CO3	1863.863178
MTCO3P1	0
MTCO3P10	0
MTCO3P11	0.031363803
MTCO3P12	1.198246338
MTCO3P13	0
MTCO3P15	0
MTCO3P16	0
MTCO3P17	0
MTCO3P18	0
MTCO3P19	0
MTCO3P2	0
MTCO3P20	0
MTCO3P21	0
MTCO3P22	0.123855016
MTCO3P23	0
MTCO3P24	0
MTCO3P27	0
MTCO3P28	0
MTCO3P29	0
MTCO3P30	0
MTCO3P31	0
MTCO3P35	0
MTCO3P38	0
MTCO3P39	0
MTCO3P4	0
MTCO3P40	0
MTCO3P41	0
MTCO3P42	0
MTCO3P43	0
MTCO3P44	0
MTCO3P45	0
MTCO3P46	0
MTCO3P5	0
MTCO3P7	0
MTCO3P8	0
MTCO3P9	0
MTCP1	0.259805573
MT-CYB	755.4578518
MTCYBP1	0
MTCYBP10	0
MTCYBP11	0
MTCYBP12	0
MTCYBP13	0
MTCYBP14	0
MTCYBP15	0
MTCYBP16	0.021501845
MTCYBP17	0
MTCYBP18	0
MTCYBP19	0
MTCYBP2	0
MTCYBP20	0
MTCYBP21	0
MTCYBP22	0
MTCYBP23	0
MTCYBP24	0
MTCYBP27	0
MTCYBP28	0.021444861
MTCYBP29	0
MTCYBP3	0
MTCYBP31	0
MTCYBP32	0
MTCYBP33	0
MTCYBP34	0
MTCYBP35	0
MTCYBP36	0
MTCYBP37	0
MTCYBP38	0
MTCYBP39	0
MTCYBP4	0.097492302
MTCYBP40	0
MTCYBP41	0
MTCYBP42	0
MTCYBP43	0
MTCYBP44	0
MTCYBP45	0
MTCYBP5	0
MTCYBP6	0
MTCYBP7	0
MTCYBP8	0
MTCYBP9	0
MTDH	29.09575457
MTDHP1	0.185782525
MTDHP2	0
MTDHP3	0
MTDHP4	0
MTDHP5	0
MTERF1	3.400567383
MTERF2	1.566598586
MTERF3	20.59583074
MTERF4	1.878438669
MTF1	1.548990355
MTF2	3.364647598
MTFMT	6.648906825
MTFP1	5.095582326
MTFR1	9.397676631
MTFR1L	5.429350828
MTFR2	2.71490196
MTG1	1.031489983
MTG2	3.043185994
MTHFD1	7.538711563
MTHFD1L	5.443996555
MTHFD1P1	0.026348318
MTHFD2	37.37542566
MTHFD2L	0.959255147
MTHFD2P1	0
MTHFD2P2	0
MTHFD2P3	0
MTHFD2P4	0
MTHFD2P5	0
MTHFD2P6	0
MTHFD2P7	0.024695405
MTHFR	1.188348503
MTHFS	3.523155678
MTHFSD	1.499759185
MTIF2	8.677046046
MTIF3	14.20492642
MTM1	3.814216387
MTMR1	16.8850253
MTMR10	1.101308074
MTMR11	1.554567952
MTMR12	9.640186519
MTMR14	3.927644195
MTMR2	10.71553363
MTMR3	0.397116478
MTMR4	4.247821117
MTMR6	8.065256927
MTMR7	0.10235664
MTMR8	0.087259465
MTMR9	1.042272882
MTMR9LP	0.491906448
MT-ND1	545.4388363
MTND1P1	0
MTND1P10	0
MTND1P11	0
MTND1P12	0
MTND1P14	0.025553245
MTND1P15	0
MTND1P16	0
MTND1P17	0
MTND1P18	0
MTND1P19	0
MTND1P2	0
MTND1P20	0
MTND1P21	0
MTND1P22	0
MTND1P23	0.195770832
MTND1P24	0
MTND1P26	0
MTND1P27	0
MTND1P28	0
MTND1P29	0
MTND1P3	0
MTND1P30	0
MTND1P31	0
MTND1P32	0.025880153
MTND1P33	0
MTND1P34	0
MTND1P35	0
MTND1P36	0
MTND1P4	0
MTND1P5	0
MTND1P6	0
MTND1P8	0
MTND1P9	0
MT-ND2	608.6368633
MTND2P11	0
MTND2P12	0
MTND2P13	0.023364373
MTND2P14	0
MTND2P15	0
MTND2P16	0
MTND2P17	0
MTND2P18	0
MTND2P19	0
MTND2P2	0
MTND2P20	0
MTND2P21	0
MTND2P22	0
MTND2P23	0
MTND2P24	0
MTND2P25	0
MTND2P26	0
MTND2P28	26.92636529
MTND2P29	0
MTND2P3	0
MTND2P30	0
MTND2P31	0.039408414
MTND2P32	0
MTND2P33	0
MTND2P38	0
MTND2P39	0
MTND2P4	0
MTND2P40	0
MTND2P5	0
MTND2P6	0
MTND2P7	0
MTND2P8	0
MTND2P9	0
MT-ND3	878.6217591
MTND3P1	0
MTND3P10	0
MTND3P12	0
MTND3P13	0
MTND3P16	0
MTND3P17	0
MTND3P19	0
MTND3P2	0
MTND3P20	0
MTND3P21	0
MTND3P22	0
MTND3P23	0
MTND3P24	0
MTND3P25	0
MTND3P3	0
MTND3P4	0
MTND3P5	0
MTND3P6	0.07160939
MTND3P7	0
MTND3P8	0
MTND3P9	0
MT-ND4	1624.297242
MT-ND4L	402.3044465
MTND4LP1	0
MTND4LP10	0
MTND4LP11	0
MTND4LP12	0
MTND4LP13	0
MTND4LP14	0
MTND4LP16	0
MTND4LP17	0
MTND4LP18	0
MTND4LP19	0
MTND4LP2	0
MTND4LP20	0
MTND4LP21	0
MTND4LP22	0
MTND4LP24	0
MTND4LP25	0
MTND4LP26	0
MTND4LP3	0
MTND4LP30	0
MTND4LP31	0
MTND4LP5	0
MTND4LP7	0
MTND4LP9	0
MTND4P1	0
MTND4P10	0
MTND4P11	0
MTND4P12	0.475991828
MTND4P13	0
MTND4P14	0
MTND4P15	0
MTND4P16	0
MTND4P17	0
MTND4P18	0
MTND4P19	0.050785739
MTND4P2	0
MTND4P20	0.083805236
MTND4P21	0
MTND4P22	0
MTND4P23	0.035620812
MTND4P24	0
MTND4P25	0
MTND4P26	0.017862828
MTND4P27	0
MTND4P28	0
MTND4P29	0
MTND4P3	0
MTND4P30	0
MTND4P31	0
MTND4P32	0
MTND4P33	0
MTND4P34	0
MTND4P35	0
MTND4P4	0
MTND4P5	0
MTND4P6	0
MTND4P7	0
MTND4P8	0
MTND4P9	0.144282813
MT-ND5	249.5481725
MTND5P1	0.01765497
MTND5P10	0
MTND5P11	0.053588484
MTND5P12	0.016753336
MTND5P13	0
MTND5P14	0
MTND5P15	0
MTND5P16	0
MTND5P17	0
MTND5P18	0
MTND5P19	0
MTND5P2	0.042514156
MTND5P20	0
MTND5P21	0
MTND5P22	0
MTND5P23	0
MTND5P24	0
MTND5P25	0
MTND5P26	0
MTND5P27	0
MTND5P28	0
MTND5P29	0
MTND5P3	0
MTND5P30	0
MTND5P31	0
MTND5P32	0
MTND5P33	0
MTND5P34	0
MTND5P35	0
MTND5P4	0
MTND5P40	0
MTND5P41	0
MTND5P5	0
MTND5P6	0
MTND5P7	0
MTND5P8	0
MTND5P9	0
MT-ND6	277.1578015
MTND6P1	0
MTND6P10	0
MTND6P11	0
MTND6P12	0
MTND6P13	0
MTND6P14	0
MTND6P15	0
MTND6P16	0
MTND6P17	0
MTND6P18	0
MTND6P19	0
MTND6P2	0
MTND6P20	0
MTND6P21	0
MTND6P22	0
MTND6P24	0
MTND6P25	0
MTND6P3	0.044788899
MTND6P32	0
MTND6P33	0
MTND6P4	0.139514846
MTND6P5	0
MTND6P6	0
MTND6P7	0
MTND6P8	0
MTND6P9	0
MTNR1A	0
MTNR1B	0
MTO1	1.361491992
MTOR	3.305116949
MTOR-AS1	0
MTPAP	3.122056634
MTPN	108.7031679
MTR	2.505673879
MTREX	7.152034095
MTRF1	1.662191717
MTRF1L	1.448694997
MTRF1LP1	0
MTRF1LP2	0.043271984
MT-RNR1	430.1154959
MT-RNR2	1392.708428
MTRNR2L1	0.125051298
MTRNR2L10	0.079331971
MTRNR2L11	0
MTRNR2L12	0.347124641
MTRNR2L13	0.016799712
MTRNR2L2	0.279029692
MTRNR2L3	0.015773608
MTRNR2L4	0.027554578
MTRNR2L5	0
MTRNR2L6	0.016776492
MTRNR2L7	0
MTRNR2L8	0.18630532
MTRNR2L9	0.046063725
MTRR	3.844194388
MTSS1	21.28472581
MTSS1L	2.296929558
MT-TA	0
MT-TC	5.149366137
MT-TD	0
MT-TE	0
MT-TF	0
MT-TG	0
MT-TH	0
MT-TI	0
MT-TK	0
MT-TL1	0.971023329
MT-TL2	0
MT-TM	0.713987742
MT-TN	0
MTTP	0.107931456
MT-TP	531.5638737
MT-TQ	0
MT-TR	0
MT-TS1	0
MT-TS2	0
MT-TT	1.103435601
MT-TV	0
MT-TW	0
MT-TY	7.356237339
MTURN	1.111206274
MTUS1	6.071927726
MTUS2	0.008623653
MTUS2-AS1	0.018913583
MTUS2-AS2	0
MTX1	9.553234396
MTX1P1	4.374239935
MTX2	27.21636441
MTX3	1.303325274
MUC1	11.59484609
MUC12	0.00991997
MUC13	0.624407685
MUC15	0.166370207
MUC16	0.039877755
MUC17	0
MUC19	0.00082318
MUC2	0.005749329
MUC20	5.89035686
MUC20-OT1	0.670375217
MUC20P1	1.791769238
MUC21	0.006400101
MUC22	0.004033159
MUC3A	0.049089011
MUC4	0.670495593
MUC5AC	0.044521932
MUC5B	0.764893632
MUC6	0.020162445
MUC7	0
MUCL1	4.039457047
MUL1	14.50759834
MUM1	1.357629023
MUM1L1	0.257121075
MUPP	0
MUS81	4.840930766
MUSK	0.005804778
MUSTN1	0
MUT	12.65904646
MUTYH	1.428340788
MVB12A	6.354896076
MVB12B	1.10231593
MVD	6.813837647
MVK	4.267822293
MVP	29.27221849
MX1	6.429535852
MX2	2.569524061
MXD1	11.54342014
MXD3	1.050340523
MXD4	6.280421501
MXI1	4.721276875
MXRA5	22.8353592
MXRA5Y	0.379305988
MXRA7	17.81136018
MXRA8	7.968986319
MYADM	11.73815276
MYADML	0.009602683
MYADML2	0.019752305
MYB	0.141419746
MYB-AS1	0
MYBBP1A	6.285117951
MYBL1	0.415827092
MYBL2	29.03104496
MYBPC1	0.006574295
MYBPC2	0.137483076
MYBPC3	0.01134373
MYBPH	0
MYBPHL	0
MYC	48.57543393
MYCBP	9.937092966
MYCBP2	2.95508981
MYCBP2-AS1	0.014355756
MYCBP2-AS2	0
MYCBPAP	0.18630532
MYCL	2.943947876
MYCLP1	0
MYCLP2	0.025104016
MYCN	0.130614206
MYCNOS	0
MYCNUT	0
MYCT1	1.05755016
MYD88	18.11083872
MYDGF	68.16838386
MYEF2	0.921529924
MYEOV	0.284075974
MYF5	0
MYF6	0.033140728
MYH1	0.004029811
MYH10	6.756537866
MYH11	33.37159507
MYH13	0.003823529
MYH14	9.004390989
MYH15	0.075723161
MYH16	0.019126681
MYH2	0
MYH3	0.043582735
MYH4	0
MYH6	0
MYH7	0.019940515
MYH7B	0.064277802
MYH8	0
MYH9	86.02265213
MYHAS	0.021350557
MYL1	0
MYL10	0.024059052
MYL12A	82.03576135
MYL12AP1	0.047137055
MYL12B	295.8285155
MYL12BP1	0.191523339
MYL12BP2	0.521545733
MYL2	0
MYL3	0.232046016
MYL4	0.029676752
MYL5	2.548795265
MYL6	250.9881465
MYL6B	5.050274754
MYL6BP1	0
MYL6P1	0.053588484
MYL6P2	0
MYL6P3	0.224773919
MYL6P4	0.053588484
MYL6P5	0.370215866
MYL7	0
MYL8P	0
MYL9	39.61885329
MYLIP	15.20725622
MYLK	10.56902845
MYLK2	0.073414062
MYLK3	0.010197683
MYLK4	0.175607044
MYLK-AS1	0.495420066
MYLK-AS2	0
MYLKP1	0
MYLPF	0.108469988
MYMK	0
MYMX	0.028796659
MYNN	9.998320488
MYO10	4.238621491
MYO15A	0.046969439
MYO15B	0.359238427
MYO16	0.06590179
MYO16-AS1	0
MYO16-AS2	0
MYO18A	1.86717888
MYO18B	0.030013085
MYO19	4.008488273
MYO1A	0.049229439
MYO1B	9.015116346
MYO1C	15.30028785
MYO1D	5.772418237
MYO1E	5.21714434
MYO1F	1.487766738
MYO1G	1.158652013
MYO1H	0.035460994
MYO3A	0.115626251
MYO3B	0.651396781
MYO5A	6.652048096
MYO5B	2.934919863
MYO5BP1	0
MYO5BP2	0
MYO5BP3	0
MYO5C	1.474176781
MYO6	4.504177649
MYO7A	0.815965882
MYO7B	0.019310123
MYO9A	0.868997079
MYO9B	5.290456817
MYOC	0.011587391
MYOCD	0.013676385
MYOD1	0.026957894
MYOF	8.013549659
MYOG	0
MYOM1	0.014770662
MYOM2	0.054999905
MYOM3	0.073451084
MYORG	2.018538648
MYOSLID	1.391208673
MYOT	0.016782291
MYOZ1	0.44108782
MYOZ2	0
MYOZ3	0.028147935
MYPN	0.003438468
MYPOP	4.662453285
MYRF	0.375044123
MYRFL	0.006888644
MYRIP	0.037207127
MYSM1	1.656758309
MYT1	0.027123557
MYT1L	0
MYT1L-AS1	0
MYZAP	0.047394735
MZB1	18.02779783
MZF1	1.295229892
MZF1-AS1	0.727940332
MZT1	20.11526143
MZT1P1	0
MZT1P2	0
MZT2A	9.264222083
MZT2B	45.15392228
N4BP1	5.379090196
N4BP2	1.177371957
N4BP2L1	1.132200459
N4BP2L2	1.890804565
N4BP2L2-IT2	0.208501942
N4BP3	0.335386347
N6AMT1	2.020886167
NAA10	11.22656137
NAA11	0
NAA15	6.483820312
NAA16	1.957107698
NAA20	124.453232
NAA25	2.449609602
NAA30	5.960253609
NAA35	7.214001934
NAA38	18.60336768
NAA40	4.525724216
NAA50	29.87299861
NAA60	3.060815689
NAAA	3.4352754
NAALAD2	0.03011859
NAALADL1	0.630300751
NAALADL2	0.78901447
NAALADL2-AS1	0
NAALADL2-AS2	0.374190107
NAALADL2-AS3	0
NAB1	10.01920429
NAB2	11.42807356
NABP1	1.501618721
NABP2	15.71674369
NACA	50.47225576
NACA2	0.374912482
NACA3P	1.72326671
NACAD	0.113552657
NACAP1	0.281003536
NACAP2	0
NACAP3	0
NACAP5	0.038169156
NACAP6	0
NACAP7	0
NACC1	16.65758616
NACC2	1.501235457
NADK	7.749010226
NADK2	6.798157184
NADK2-AS1	0.101148263
NADSYN1	4.940796929
NAE1	10.69942545
NAF1	1.777247357
NAGA	15.9173414
NAGK	9.539370738
NAGLU	16.45309169
NAGPA	1.363398912
NAGPA-AS1	0
NAGS	1.169907625
NAIF1	1.555353578
NAIP	0.061243982
NALCN	0.100345948
NALCN-AS1	0.02558916
NALT1	0.156184818
NAMA	0.004785252
NAMPT	141.2807288
NAMPTP1	35.45741511
NAMPTP2	0
NAMPTP3	0.216746279
NANOG	0
NANOGNB	0.0267647
NANOGNBP1	0.101148263
NANOGNBP2	0
NANOGNBP3	0
NANOGP1	0
NANOGP10	0
NANOGP11	0
NANOGP2	0
NANOGP3	0
NANOGP4	0
NANOGP5	0
NANOGP6	0
NANOGP7	0
NANOGP8	0.02644399
NANOGP9	0
NANOS1	1.069648551
NANOS2	0
NANOS3	0.171992999
NANP	6.509824662
NANS	9.943026365
NAP1L1	14.64507959
NAP1L1P1	0.365389776
NAP1L1P2	0.044583257
NAP1L1P3	0.08275767
NAP1L2	2.275240937
NAP1L3	0.505932958
NAP1L4	42.71102132
NAP1L4P1	0.188833404
NAP1L4P2	0.054005747
NAP1L4P3	0.063493243
NAP1L5	0.418364209
NAP1L6	0
NAPA	11.40815214
NAPA-AS1	0.935648139
NAPB	4.378324524
NAPEPLD	2.215335593
NAPG	5.540882313
NAPGP1	0
NAPGP2	0
NAPRT	13.3559071
NAPSA	4.338557179
NAPSB	4.474820301
NARF	4.762429162
NARF-AS1	0.115873906
NARF-IT1	0.126270914
NARFL	2.535136823
NARS	31.75595369
NARS2	5.951482977
NARSP2	0
NASP	5.174347579
NAT1	2.888855705
NAT10	17.46341555
NAT14	5.084068053
NAT16	0.00627114
NAT2	0.036725542
NAT6	2.096931091
NAT8	0
NAT8B	0.22212952
NAT8L	0.434157084
NAT9	5.713665302
NATD1	1.348917015
NATP	0
NAV1	9.95111869
NAV2	1.172443028
NAV2-AS1	0
NAV2-AS2	0
NAV2-AS3	0
NAV2-AS4	0
NAV2-AS5	0
NAV2-IT1	0
NAV3	0.248132026
NAXD	10.30028259
NAXE	183.8690191
NBAS	4.867053676
NBAT1	0.012513187
NBDY	25.22818949
NBEA	0.207223156
NBEAL1	0.34243159
NBEAL2	4.113918981
NBEAP1	0.092127451
NBEAP3	0
NBL1	10.95729066
NBN	7.117840758
NBPF1	0.753393878
NBPF10	0.071237603
NBPF11	0.869463465
NBPF12	0.894644706
NBPF13P	0.050999124
NBPF14	0.987773401
NBPF15	1.820897497
NBPF17P	0.011456151
NBPF19	0.245534246
NBPF20	0.057509937
NBPF21P	0
NBPF22P	0
NBPF25P	0.19664047
NBPF26	0.138745934
NBPF2P	1.762826013
NBPF3	1.68560641
NBPF4	0
NBPF5P	0
NBPF6	0
NBPF7	0
NBPF8	0.364361474
NBPF9	0.735298453
NBR1	10.76732591
NBR2	1.45931464
NCALD	1.464021122
NCAM1	0.080048245
NCAM1-AS1	0
NCAM2	0.330240631
NCAN	0
NCAPD2	15.08102364
NCAPD2P1	0.013478947
NCAPD3	3.683687908
NCAPG	4.444686137
NCAPG2	2.76869488
NCAPGP1	0
NCAPGP2	0
NCAPH	9.597668045
NCAPH2	18.66584097
NCBP1	9.893131517
NCBP2	25.18698564
NCBP2-AS1	0.302364916
NCBP2-AS2	25.73000269
NCBP2L	0
NCBP3	1.728550837
NCCRP1	1.325461571
NCDN	6.472501444
NCEH1	6.664677589
NCF1	0.673153087
NCF1B	0.370132447
NCF1C	1.071732125
NCF2	5.853333932
NCF4	5.313302751
NCF4-AS1	0
NCK1	29.23230949
NCK1-AS1	6.948015071
NCK2	16.25408615
NCKAP1	7.455148026
NCKAP1L	2.579681644
NCKAP5	0.589607968
NCKAP5-IT1	0
NCKAP5L	1.914440308
NCKIPSD	5.540012142
NCL	51.90749617
NCLN	18.44944325
NCLP1	0
NCLP2	0
NCMAP	0.176678189
NCOA1	6.953957755
NCOA2	3.213016051
NCOA3	7.431183056
NCOA4	74.87401629
NCOA4P2	0
NCOA4P3	0.012933182
NCOA4P4	0.013044376
NCOA5	8.798014166
NCOA6	4.507917574
